Date,AAPL,MSFT,TSLA,GOOG,SPY
2017-05-17,37.5625,67.4800033569336,20.407333374023438,45.98099899291992,235.82000732421875
2017-05-18,38.1349983215332,67.70999908447266,20.87066650390625,46.512001037597656,236.77000427246094
2017-05-19,38.26499938964844,67.69000244140625,20.722000122070312,46.70050048828125,238.30999755859375
2017-05-22,38.497501373291016,68.44999694824219,20.690000534057617,47.09299850463867,239.52000427246094
2017-05-23,38.45000076293945,68.68000030517578,20.257333755493164,47.441001892089844,240.0500030517578
2017-05-24,38.334999084472656,68.7699966430664,20.681333541870117,47.74800109863281,240.61000061035156
2017-05-25,38.467498779296875,69.62000274658203,21.121999740600586,48.47700119018555,241.75999450683594
2017-05-26,38.40250015258789,69.95999908447266,21.676000595092773,48.57350158691406,241.7100067138672
2017-05-30,38.41749954223633,70.41000366210938,22.34000015258789,48.79399871826172,241.5
2017-05-31,38.189998626708984,69.83999633789062,22.733999252319336,48.24300003051758,241.44000244140625
2017-06-01,38.29499816894531,70.0999984741211,22.691333770751953,48.34749984741211,243.36000061035156
2017-06-02,38.86249923706055,71.76000213623047,22.656667709350586,48.779998779296875,244.1699981689453
2017-06-05,38.48249816894531,72.27999877929688,23.154666900634766,49.183998107910156,243.99000549316406
2017-06-06,38.61249923706055,72.5199966430664,23.523332595825195,48.82849884033203,243.2100067138672
2017-06-07,38.842498779296875,72.38999938964844,23.976667404174805,49.047000885009766,243.66000366210938
2017-06-08,38.747501373291016,71.94999694824219,24.666667938232422,49.170501708984375,243.77999877929688
2017-06-09,37.244998931884766,70.31999969482422,23.821332931518555,47.49150085449219,243.41000366210938
2017-06-12,36.35499954223633,69.77999877929688,23.93400001525879,47.14500045776367,243.36000061035156
2017-06-13,36.647499084472656,70.6500015258789,25.06333351135254,47.66999816894531,244.5500030517578
2017-06-14,36.290000915527344,70.2699966430664,25.37733268737793,47.53799819946289,244.24000549316406
2017-06-15,36.0724983215332,69.9000015258789,25.022666931152344,47.115501403808594,243.77000427246094
2017-06-16,35.567501068115234,70.0,24.760000228881836,46.98899841308594,242.63999938964844
2017-06-19,36.584999084472656,70.87000274658203,24.65333366394043,47.868499755859375,244.66000366210938
2017-06-20,36.252498626708984,69.91000366210938,24.81599998474121,47.53150177001953,243.00999450683594
2017-06-21,36.467498779296875,70.2699966430664,25.093332290649414,47.97249984741211,242.9499969482422
2017-06-22,36.407501220703125,70.26000213623047,25.507333755493164,47.85449981689453,242.83999633789062
2017-06-23,36.56999969482422,71.20999908447266,25.56333351135254,48.27949905395508,243.1300048828125
2017-06-26,36.45500183105469,70.52999877929688,25.166000366210938,47.61349868774414,243.2899932861328
2017-06-27,35.932498931884766,69.20999908447266,24.158000946044922,46.36650085449219,241.3300018310547
2017-06-28,36.45750045776367,69.80000305175781,24.749332427978516,47.02450180053711,243.49000549316406
2017-06-29,35.91999816894531,68.48999786376953,24.049999237060547,45.88949966430664,241.35000610351562
2017-06-30,36.005001068115234,68.93000030517578,24.107332229614258,45.436500549316406,241.8000030517578
2017-07-03,35.875,68.16999816894531,23.507999420166016,44.935001373291016,242.2100067138672
2017-07-05,36.022499084472656,69.08000183105469,21.805999755859375,45.58549880981445,242.77000427246094
2017-07-06,35.682498931884766,68.56999969482422,20.588666915893555,45.33449935913086,240.5500030517578
2017-07-07,36.04499816894531,69.45999908447266,20.881332397460938,45.929500579833984,242.11000061035156
2017-07-10,36.26499938964844,69.9800033569336,21.06999969482422,46.439998626708984,242.3699951171875
2017-07-11,36.38249969482422,69.98999786376953,21.814666748046875,46.50450134277344,242.19000244140625
2017-07-12,36.435001373291016,71.1500015258789,21.968000411987305,47.19150161743164,244.00999450683594
2017-07-13,36.942501068115234,71.7699966430664,21.560667037963867,47.358001708984375,244.4199981689453
2017-07-14,37.2599983215332,72.77999877929688,21.851999282836914,47.79949951171875,245.55999755859375
2017-07-17,37.38999938964844,73.3499984741211,21.30466651916504,47.67100143432617,245.52999877929688
2017-07-18,37.52000045776367,73.30000305175781,21.882667541503906,48.27000045776367,245.66000366210938
2017-07-19,37.755001068115234,73.86000061035156,21.68400001525879,48.544498443603516,246.99000549316406
2017-07-20,37.584999084472656,74.22000122070312,21.994667053222656,48.407501220703125,247.10000610351562
2017-07-21,37.567501068115234,73.79000091552734,21.893333435058594,48.645999908447266,246.8800048828125
2017-07-24,38.022499084472656,73.5999984741211,22.834667205810547,49.016998291015625,246.82000732421875
2017-07-25,38.185001373291016,74.19000244140625,22.639999389648438,47.53499984741211,247.4199981689453
2017-07-26,38.3650016784668,74.05000305175781,22.92333221435547,47.38999938964844,247.42999267578125
2017-07-27,37.63999938964844,73.16000366210938,22.297332763671875,46.704498291015625,247.1999969482422
2017-07-28,37.375,73.04000091552734,22.33799934387207,47.076499938964844,246.91000366210938
2017-07-31,37.182498931884766,72.69999694824219,21.564666748046875,46.525001525878906,246.77000427246094
2017-08-01,37.51250076293945,72.58000183105469,21.30466651916504,46.541500091552734,247.32000732421875
2017-08-02,39.28499984741211,72.26000213623047,21.72599983215332,46.519500732421875,247.44000244140625
2017-08-03,38.89250183105469,72.1500015258789,23.139333724975586,46.182498931884766,246.9600067138672
2017-08-04,39.09749984741211,72.68000030517578,23.79400062561035,46.39799880981445,247.41000366210938
2017-08-07,39.70249938964844,72.4000015258789,23.67799949645996,46.46799850463867,247.8699951171875
2017-08-08,40.02000045776367,72.79000091552734,24.347999572753906,46.339500427246094,247.25999450683594
2017-08-09,40.26499938964844,72.47000122070312,24.235332489013672,46.14500045776367,247.25
2017-08-10,38.83000183105469,71.41000366210938,23.69333267211914,45.36199951171875,243.75999450683594
2017-08-11,39.369998931884766,72.5,23.857999801635742,45.71950149536133,244.1199951171875
2017-08-14,39.962501525878906,73.58999633789062,24.253332138061523,46.13349914550781,246.5399932861328
2017-08-15,40.400001525878906,73.22000122070312,24.155332565307617,46.111000061035156,246.50999450683594
2017-08-16,40.23749923706055,73.6500015258789,24.194000244140625,46.347999572753906,246.94000244140625
2017-08-17,39.46500015258789,72.4000015258789,23.461332321166992,45.54899978637695,243.08999633789062
2017-08-18,39.375,72.48999786376953,23.163999557495117,45.53350067138672,242.7100067138672
2017-08-21,39.3025016784668,72.1500015258789,22.52400016784668,45.33300018310547,242.89999389648438
2017-08-22,39.94499969482422,73.16000366210938,22.75666618347168,46.234500885009766,245.44000244140625
2017-08-23,39.994998931884766,72.72000122070312,23.51799964904785,46.349998474121094,244.55999755859375
2017-08-24,39.817501068115234,72.69000244140625,23.528667449951172,46.06399917602539,243.99000549316406
2017-08-25,39.96500015258789,72.81999969482422,23.203332901000977,45.794498443603516,244.55999755859375
2017-08-28,40.36750030517578,72.83000183105469,23.04400062561035,45.69049835205078,244.57000732421875
2017-08-29,40.727500915527344,73.05000305175781,23.157333374023438,46.06449890136719,244.85000610351562
2017-08-30,40.837501525878906,74.01000213623047,23.545333862304688,46.47850036621094,246.00999450683594
2017-08-31,41.0,74.7699966430664,23.726667404174805,46.96649932861328,247.49000549316406
2017-09-01,41.01250076293945,73.94000244140625,23.69333267211914,46.867000579833984,247.83999633789062
2017-09-05,40.52000045776367,73.61000061035156,23.305999755859375,46.42250061035156,246.05999755859375
2017-09-06,40.477500915527344,73.4000015258789,22.968666076660156,46.390499114990234,246.89999389648438
2017-09-07,40.314998626708984,74.33999633789062,23.374000549316406,46.79750061035156,246.8699951171875
2017-09-08,39.657501220703125,73.9800033569336,22.893333435058594,46.32500076293945,246.5800018310547
2017-09-11,40.375,74.76000213623047,24.246000289916992,46.45399856567383,249.2100067138672
2017-09-12,40.21500015258789,74.68000030517578,24.183332443237305,46.60350036621094,250.0500030517578
2017-09-13,39.912498474121094,75.20999908447266,24.415332794189453,46.75450134277344,250.1699981689453
2017-09-14,39.56999969482422,74.7699966430664,25.176000595092773,46.25550079345703,250.08999633789062
2017-09-15,39.970001220703125,75.30999755859375,25.320667266845703,46.01449966430664,249.19000244140625
2017-09-18,39.66749954223633,75.16000366210938,25.666667938232422,45.75,249.72000122070312
2017-09-19,39.682498931884766,75.44000244140625,25.00666618347168,46.09049987792969,249.97000122070312
2017-09-20,39.01750183105469,74.94000244140625,24.92733383178711,46.57899856567383,250.05999755859375
2017-09-21,38.34749984741211,74.20999908447266,24.43199920654297,46.622501373291016,249.38999938964844
2017-09-22,37.97249984741211,74.41000366210938,23.4060001373291,46.42649841308594,249.44000244140625
2017-09-25,37.63750076293945,73.26000213623047,22.999332427978516,46.048500061035156,248.92999267578125
2017-09-26,38.28499984741211,73.26000213623047,23.016666412353516,46.24300003051758,249.0800018310547
2017-09-27,38.557498931884766,73.8499984741211,22.731332778930664,47.2244987487793,250.0500030517578
2017-09-28,38.31999969482422,73.87000274658203,22.639999389648438,47.474998474121094,250.35000610351562
2017-09-29,38.529998779296875,74.48999786376953,22.739999771118164,47.955501556396484,251.22999572753906
2017-10-02,38.45249938964844,74.61000061035156,22.768667221069336,47.66350173950195,252.32000732421875
2017-10-03,38.619998931884766,74.26000213623047,23.209333419799805,47.88949966430664,252.86000061035156
2017-10-04,38.369998931884766,74.69000244140625,23.667333602905273,47.58399963378906,253.16000366210938
2017-10-05,38.84749984741211,75.97000122070312,23.68866729736328,48.49800109863281,254.66000366210938
2017-10-06,38.82500076293945,76.0,23.79199981689453,48.94449996948242,254.3699951171875
2017-10-09,38.959999084472656,76.29000091552734,22.862667083740234,48.849998474121094,253.9499969482422
2017-10-10,38.974998474121094,76.29000091552734,23.70599937438965,48.630001068115234,254.6199951171875
2017-10-11,39.13750076293945,76.41999816894531,23.639999389648438,49.462501525878906,255.02000427246094
2017-10-12,39.0,77.12000274658203,23.711999893188477,49.39149856567383,254.63999938964844
2017-10-13,39.247501373291016,77.48999786376953,23.704666137695312,49.48400115966797,254.9499969482422
2017-10-16,39.970001220703125,77.6500015258789,23.373332977294922,49.599998474121094,255.2899932861328
2017-10-17,40.11750030517578,77.58999633789062,23.71666717529297,49.60900115966797,255.47000122070312
2017-10-18,39.939998626708984,77.61000061035156,23.976667404174805,49.640499114990234,255.72000122070312
2017-10-19,38.994998931884766,77.91000366210938,23.45400047302246,49.22249984741211,255.7899932861328
2017-10-20,39.0625,78.80999755859375,23.00666618347168,49.40999984741211,257.1099853515625
2017-10-23,39.04249954223633,78.83000183105469,22.468000411987305,48.42250061035156,256.1099853515625
2017-10-24,39.275001525878906,78.86000061035156,22.48933219909668,48.527000427246094,256.55999755859375
2017-10-25,39.102500915527344,78.62999725341797,21.722667694091797,48.666500091552734,255.2899932861328
2017-10-26,39.352500915527344,78.76000213623047,21.744667053222656,48.62799835205078,255.6199951171875
2017-10-27,40.76250076293945,83.80999755859375,21.391332626342773,50.9635009765625,257.7099914550781
2017-10-30,41.68000030517578,83.88999938964844,21.338666915893555,50.855499267578125,256.75
2017-10-31,42.2599983215332,83.18000030517578,22.101999282836914,50.832000732421875,257.1499938964844
2017-11-01,41.72249984741211,83.18000030517578,21.405332565307617,51.275001525878906,257.489990234375
2017-11-02,42.02750015258789,84.05000305175781,19.950666427612305,51.27899932861328,257.5899963378906
2017-11-03,43.125,84.13999938964844,20.4060001373291,51.624000549316406,258.45001220703125
2017-11-06,43.5625,84.47000122070312,20.185333251953125,51.29499816894531,258.8500061035156
2017-11-07,43.70249938964844,84.2699966430664,20.40333366394043,51.666500091552734,258.6700134277344
2017-11-08,44.060001373291016,84.55999755859375,20.292667388916016,51.99250030517578,259.1099853515625
2017-11-09,43.970001220703125,84.08999633789062,20.19933319091797,51.5629997253418,258.1700134277344
2017-11-10,43.66749954223633,83.87000274658203,20.19933319091797,51.403499603271484,258.0899963378906
2017-11-13,43.49250030517578,83.93000030517578,21.02666664123535,51.287498474121094,258.3299865722656
2017-11-14,42.834999084472656,84.05000305175781,20.579999923706055,51.29999923706055,257.7300109863281
2017-11-15,42.27000045776367,82.9800033569336,20.753332138061523,51.045501708984375,256.44000244140625
2017-11-16,42.775001525878906,83.19999694824219,20.833332061767578,51.625,258.6199951171875
2017-11-17,42.537498474121094,82.4000015258789,21.003332138061523,50.954498291015625,257.8599853515625
2017-11-20,42.494998931884766,82.52999877929688,20.582666397094727,50.91899871826172,258.29998779296875
2017-11-21,43.28499984741211,83.72000122070312,21.187332153320312,51.7244987487793,259.989990234375
2017-11-22,43.7400016784668,83.11000061035156,20.84000015258789,51.79800033569336,259.760009765625
2017-11-24,43.74250030517578,83.26000213623047,21.036666870117188,52.03049850463867,260.3599853515625
2017-11-27,43.522499084472656,83.87000274658203,21.12066650390625,52.71049880981445,260.2300109863281
2017-11-28,43.26750183105469,84.87999725341797,21.170000076293945,52.37049865722656,262.8699951171875
2017-11-29,42.369998931884766,83.33999633789062,20.502666473388672,51.08300018310547,262.7099914550781
2017-11-30,42.962501525878906,84.16999816894531,20.59000015258789,51.070499420166016,265.010009765625
2017-12-01,42.76250076293945,84.26000213623047,20.435333251953125,50.50849914550781,264.4599914550781
2017-12-04,42.45000076293945,81.08000183105469,20.34666633605957,49.933998107910156,264.1400146484375
2017-12-05,42.40999984741211,81.58999633789062,20.246667861938477,50.25749969482422,263.19000244140625
2017-12-06,42.252498626708984,82.77999877929688,20.884000778198242,50.91899871826172,263.239990234375
2017-12-07,42.33000183105469,82.48999786376953,20.749332427978516,51.54650115966797,264.07000732421875
2017-12-08,42.342498779296875,84.16000366210938,21.0086669921875,51.852500915527344,265.510009765625
2017-12-11,43.16749954223633,85.2300033569336,21.92733383178711,52.05500030517578,266.30999755859375
2017-12-12,42.92499923706055,85.58000183105469,22.735332489013672,52.02399826049805,266.7799987792969
2017-12-13,43.067501068115234,85.3499984741211,22.601999282836914,52.03049850463867,266.75
2017-12-14,43.05500030517578,84.69000244140625,22.525999069213867,52.45750045776367,265.6600036621094
2017-12-15,43.49250030517578,86.8499984741211,22.89666748046875,53.20949935913086,266.510009765625
2017-12-18,44.10499954223633,86.37999725341797,22.591333389282227,53.856998443603516,268.20001220703125
2017-12-19,43.6349983215332,85.83000183105469,22.073333740234375,53.534000396728516,267.1700134277344
2017-12-20,43.587501525878906,85.5199966430664,21.93199920654297,53.247501373291016,267.0299987792969
2017-12-21,43.752498626708984,85.5,22.110666275024414,53.18149948120117,267.5799865722656
2017-12-22,43.752498626708984,85.51000213623047,21.68000030517578,53.00600051879883,267.510009765625
2017-12-26,42.64250183105469,85.4000015258789,21.152666091918945,52.83700180053711,267.19000244140625
2017-12-27,42.650001525878906,85.70999908447266,20.775999069213867,52.46849822998047,267.32000732421875
2017-12-28,42.77000045776367,85.72000122070312,21.02400016784668,52.40700149536133,267.8699951171875
2017-12-29,42.307498931884766,85.54000091552734,20.75666618347168,52.31999969482422,266.8599853515625
2018-01-02,43.064998626708984,85.94999694824219,21.368667602539062,53.25,268.7699890136719
2018-01-03,43.057498931884766,86.3499984741211,21.149999618530273,54.124000549316406,270.4700012207031
2018-01-04,43.25749969482422,87.11000061035156,20.974666595458984,54.31999969482422,271.6099853515625
2018-01-05,43.75,88.19000244140625,21.10533332824707,55.11149978637695,273.4200134277344
2018-01-08,43.587501525878906,88.27999877929688,22.42733383178711,55.34700012207031,273.9200134277344
2018-01-09,43.58250045776367,88.22000122070312,22.246000289916992,55.3129997253418,274.5400085449219
2018-01-10,43.5724983215332,87.81999969482422,22.31999969482422,55.13050079345703,274.1199951171875
2018-01-11,43.81999969482422,88.08000183105469,22.530000686645508,55.2760009765625,276.1199951171875
2018-01-12,44.272499084472656,89.5999984741211,22.4146671295166,56.112998962402344,277.9200134277344
2018-01-16,44.04750061035156,88.3499984741211,22.67066764831543,56.0880012512207,276.9700012207031
2018-01-17,44.775001525878906,90.13999938964844,23.143999099731445,56.5989990234375,279.6099853515625
2018-01-18,44.814998626708984,90.0999984741211,22.971332550048828,56.489498138427734,279.1400146484375
2018-01-19,44.6150016784668,90.0,23.334667205810547,56.8754997253418,280.4100036621094
2018-01-22,44.25,91.61000061035156,23.437332153320312,57.79050064086914,282.69000244140625
2018-01-23,44.2599983215332,91.9000015258789,23.519332885742188,58.49850082397461,283.2900085449219
2018-01-24,43.55500030517578,91.81999969482422,23.05933380126953,58.21200180053711,283.17999267578125
2018-01-25,42.77750015258789,92.33000183105469,22.50933265686035,58.51850128173828,283.29998779296875
2018-01-26,42.877498626708984,94.05999755859375,22.856666564941406,58.79199981689453,286.5799865722656
2018-01-29,41.9900016784668,93.91999816894531,23.302000045776367,58.77899932861328,284.67999267578125
2018-01-30,41.74250030517578,92.73999786376953,23.05466651916504,58.18450164794922,281.760009765625
2018-01-31,41.85749816894531,95.01000213623047,23.62066650390625,58.49700164794922,281.8999938964844
2018-02-01,41.94499969482422,94.26000213623047,23.28333282470703,58.3849983215332,281.5799865722656
2018-02-02,40.125,91.77999877929688,22.916667938232422,55.595001220703125,275.45001220703125
2018-02-05,39.122501373291016,88.0,22.208667755126953,52.790000915527344,263.92999267578125
2018-02-06,40.75749969482422,91.33000183105469,22.264667510986328,54.029998779296875,269.1300048828125
2018-02-07,39.8849983215332,89.61000061035156,23.0,52.42900085449219,267.6700134277344
2018-02-08,38.787498474121094,85.01000213623047,21.01533317565918,50.07600021362305,257.6300048828125
2018-02-09,39.102500915527344,88.18000030517578,20.69466781616211,51.888999938964844,261.5
2018-02-12,40.6775016784668,89.12999725341797,21.048667907714844,52.59700012207031,265.3399963378906
2018-02-13,41.084999084472656,89.83000183105469,21.577333450317383,52.60499954223633,266.0
2018-02-14,41.842498779296875,90.80999755859375,21.487333297729492,53.48500061035156,269.5899963378906
2018-02-15,43.247501373291016,92.66000366210938,22.271333694458008,54.47600173950195,273.0299987792969
2018-02-16,43.10749816894531,92.0,22.365999221801758,54.7400016784668,273.1099853515625
2018-02-20,42.962501525878906,92.72000122070312,22.31800079345703,55.12300109863281,271.3999938964844
2018-02-21,42.76750183105469,91.48999786376953,22.219999313354492,55.56700134277344,270.04998779296875
2018-02-22,43.125,91.7300033569336,23.077999114990234,55.33150100708008,270.3999938964844
2018-02-23,43.875,94.05999755859375,23.469999313354492,56.339500427246094,274.7099914550781
2018-02-26,44.74250030517578,95.41999816894531,23.827999114990234,57.1875,277.8999938964844
2018-02-27,44.59749984741211,94.19999694824219,23.39933204650879,55.91450119018555,274.42999267578125
2018-02-28,44.529998779296875,93.7699966430664,22.87066650390625,55.23649978637695,271.6499938964844
2018-03-01,43.75,92.8499984741211,22.062000274658203,53.47600173950195,267.70001220703125
2018-03-02,44.0525016784668,93.05000305175781,22.341333389282227,53.94599914550781,269.0799865722656
2018-03-05,44.20500183105469,93.63999938964844,22.22333335876465,54.54650115966797,272.19000244140625
2018-03-06,44.16749954223633,93.31999969482422,21.8799991607666,54.75299835205078,272.8800048828125
2018-03-07,43.75749969482422,93.86000061035156,22.15333366394043,55.481998443603516,272.7799987792969
2018-03-08,44.23500061035156,94.43000030517578,21.940000534057617,56.29999923706055,274.1000061035156
2018-03-09,44.994998931884766,96.54000091552734,21.81133270263672,58.00199890136719,278.8699951171875
2018-03-12,45.43000030517578,96.7699966430664,23.034000396728516,58.224998474121094,278.5199890136719
2018-03-13,44.99250030517578,94.41000366210938,22.78933334350586,56.90850067138672,276.7200012207031
